Date,Price
1/5/2021,205.627
1/6/2021,203.816
1/7/2021,204.956
1/8/2021,206.528
1/11/2021,204.074
1/12/2021,200.211
1/13/2021,200.681
1/14/2021,193.501
1/15/2021,193.242
1/19/2021,193.309
1/20/2021,197.479
1/21/2021,196.645
1/22/2021,193.654
1/25/2021,192.658
1/26/2021,193.645
1/27/2021,186.896
1/28/2021,190.012
1/29/2021,185.248
2/1/2021,190.146
2/2/2021,194.22
2/3/2021,193.022
2/4/2021,200.585
2/5/2021,200.125
2/8/2021,198.323
2/9/2021,197.968
2/10/2021,197.891
2/11/2021,202.25
2/12/2021,201.578
2/16/2021,199.6
2/17/2021,199.226
2/18/2021,200.992
2/19/2021,196.557
2/22/2021,200.004
2/23/2021,203.642
2/24/2021,210.67
2/25/2021,205.217
2/26/2021,203.911
3/1/2021,207.982
3/2/2021,207.156
3/3/2021,206.273
3/4/2021,203.057
3/5/2021,206.811
3/8/2021,211.477
3/9/2021,211.563
3/10/2021,214.261
3/11/2021,217.122
3/12/2021,215.403
3/15/2021,214.357
3/16/2021,215.73
3/17/2021,214.117
3/18/2021,211.851
3/19/2021,198.64
3/22/2021,199.696
3/23/2021,199.84
3/24/2021,199.764
3/25/2021,199.667
3/26/2021,205.006
3/29/2021,205.946
3/30/2021,203.441
3/31/2021,203.277
4/1/2021,208.203
4/5/2021,210.296
4/6/2021,209.921
4/7/2021,210.516
4/8/2021,211.889
4/9/2021,213.637
4/12/2021,212.629
4/13/2021,212.197
4/14/2021,213.118
4/15/2021,217.247
4/16/2021,217.371
4/19/2021,216.776
4/20/2021,214.366
4/21/2021,218.37
4/22/2021,218.485
4/23/2021,220.818
4/26/2021,221.145
4/27/2021,220.732
4/28/2021,224.13
4/29/2021,227.404
4/30/2021,224.236
5/3/2021,223.324
5/4/2021,222.767
5/5/2021,220.06
5/6/2021,222.085
5/7/2021,222.853
5/10/2021,216.949
5/11/2021,216.479
5/12/2021,211.822
5/13/2021,215.12
5/14/2021,218.197
5/17/2021,217.716
5/18/2021,216.88
5/19/2021,215.937
5/20/2021,217.716
5/21/2021,218.033
5/24/2021,220.485
5/25/2021,220.197
5/26/2021,218.322
5/27/2021,218.12
5/28/2021,218.543
6/1/2021,217.899
6/2/2021,220.812
6/3/2021,219.322
6/4/2021,221.273
6/7/2021,222.408
6/8/2021,223.11
6/9/2021,223.36
6/10/2021,224.937
6/11/2021,225.908
6/14/2021,225.062
6/15/2021,224.004
6/16/2021,220.754
6/17/2021,223.206
6/18/2021,221.533
6/21/2021,225.292
6/22/2021,226.84
6/23/2021,225.639
6/24/2021,227.138
6/25/2021,228.177
6/28/2021,225.071
6/29/2021,226.86
6/30/2021,224.812
7/1/2021,226.09
7/2/2021,229.436
7/6/2021,230.369
7/7/2021,230.753
7/8/2021,227.494
7/9/2021,229.283
7/12/2021,228.706
7/13/2021,233.013
7/14/2021,236.513
7/15/2021,238.974
7/16/2021,238.561
7/19/2021,231.148
7/20/2021,233.35
7/21/2021,234.273
7/22/2021,234.734
7/23/2021,239.426
7/26/2021,240.609
7/27/2021,241.262
7/28/2021,237.426
7/29/2021,238.368
7/30/2021,236.897
8/2/2021,230.542
8/3/2021,227.956
8/4/2021,227.552
8/5/2021,230.955
8/6/2021,232.1
8/9/2021,230.753
8/10/2021,228.898
8/11/2021,226.004
8/12/2021,223.164
8/13/2021,223.992
8/16/2021,226.601
8/17/2021,225.802
8/18/2021,223.01
8/19/2021,222.952
8/20/2021,222.75
8/23/2021,225.426
8/24/2021,225.523
8/25/2021,223.934
8/26/2021,221.941
8/27/2021,224.03
8/30/2021,222.624
8/31/2021,220.574
9/1/2021,221.556
9/2/2021,215.837
9/3/2021,216.732
9/7/2021,217.849
9/8/2021,220.564
9/9/2021,219.024
9/10/2021,216.54
9/13/2021,216.27
9/14/2021,214.73
9/15/2021,215.481
9/16/2021,215.981
9/17/2021,213.497
9/20/2021,211.861
9/21/2021,211.976
9/22/2021,214.46
9/23/2021,219.813
9/24/2021,222.971
9/27/2021,221.055
9/28/2021,217.165
9/29/2021,218.244
9/30/2021,214.46
10/1/2021,221.883
10/4/2021,216.366
10/5/2021,215.933
10/6/2021,218.08
10/7/2021,221.97
10/8/2021,221.7
10/11/2021,216.732
10/12/2021,215.712
10/13/2021,214.181
10/14/2021,216.8
10/15/2021,222.393
10/18/2021,222.066
10/19/2021,224.829
10/20/2021,222.807
10/21/2021,221.671
10/22/2021,222.624
10/25/2021,225.176
10/26/2021,223.193
10/27/2021,207.749
10/28/2021,202.031
10/29/2021,203.889
11/1/2021,204.553
11/2/2021,201.357
11/3/2021,200.355
11/4/2021,201.01
11/5/2021,208.606
11/8/2021,212.284
11/9/2021,205.448
11/10/2021,207.903
11/11/2021,202.946
11/12/2021,204.556
11/15/2021,204.759
11/16/2021,207.536
11/17/2021,197.776
11/18/2021,196.107
11/19/2021,193.725
11/22/2021,188.633
11/23/2021,191.439
11/24/2021,196.03
11/26/2021,190.629
11/29/2021,189.318
11/30/2021,186.887
12/1/2021,183.405
12/2/2021,191.247
12/3/2021,189.346
12/6/2021,195.48
12/7/2021,200.004
12/8/2021,201.566
12/9/2021,203.881
12/10/2021,205.82
12/13/2021,203.524
12/14/2021,202.521
12/15/2021,204.768
12/16/2021,206.755
12/17/2021,204.354
12/20/2021,201.325
12/21/2021,207.729
12/22/2021,210.218
12/23/2021,208.925
12/27/2021,209.9
12/28/2021,210.305
12/29/2021,210.42
12/30/2021,210.131
12/31/2021,209.012
1/3/2022,213.564
1/4/2022,214.558
1/5/2022,212.185
1/6/2022,211.944
1/7/2022,209.253
1/10/2022,204.441
1/11/2022,206.765
1/12/2022,208.048
1/13/2022,207.363
1/14/2022,207.045
1/18/2022,208.048
1/19/2022,207.054
1/20/2022,206.736
1/21/2022,198.615
1/24/2022,194.68
1/25/2022,194.825
1/26/2022,198.557
1/27/2022,198.827
1/28/2022,219.901
1/31/2022,218.136
2/1/2022,224.106
2/2/2022,227.058
2/3/2022,223.315
2/4/2022,220.277
2/7/2022,219.091
2/8/2022,219.843
2/9/2022,222.669
2/10/2022,217.931
2/11/2022,217.061
2/14/2022,217.689
2/15/2022,220.085
2/16/2022,221.051
2/17/2022,216.984
2/18/2022,215.129
2/22/2022,213.806
2/23/2022,208.618
2/24/2022,209.922
2/25/2022,211.825
2/28/2022,208.782
3/1/2022,201.875
3/2/2022,201.402
3/3/2022,200.194
3/4/2022,193.49
3/7/2022,184.225
3/8/2022,185.201
3/9/2022,192.978
3/10/2022,191.249
3/11/2022,190.031
3/14/2022,193.528
3/15/2022,199.141
3/16/2022,204.676
3/17/2022,206.203
3/18/2022,211.671
3/21/2022,209.671
3/22/2022,211.053
3/23/2022,207.391
3/24/2022,209.932
3/25/2022,211.014
3/28/2022,213.274
3/29/2022,220.375
3/30/2022,216.346
3/31/2022,214.24
4/1/2022,218.675
4/4/2022,220.008
4/5/2022,218.414
4/6/2022,211.574
4/7/2022,208.811
4/8/2022,209.613
4/11/2022,207.459
4/12/2022,204.223
4/13/2022,206.029
4/14/2022,205.565
4/18/2022,205.932
4/19/2022,208.376
4/20/2022,210.395
4/21/2022,209.101
4/22/2022,201.102
4/25/2022,202.822
4/26/2022,194.272
4/27/2022,206.84
4/28/2022,213.168
4/29/2022,205.894
5/2/2022,204.348
5/3/2022,201.479
5/4/2022,207.237
5/5/2022,198.272
5/6/2022,195.934
5/9/2022,186.447
5/10/2022,187.008
5/11/2022,190.041
5/12/2022,187.742
5/13/2022,192.833
5/16/2022,191.459
5/17/2022,197.45
5/18/2022,193.569
5/19/2022,191.033
5/20/2022,192.64
5/23/2022,200.896
5/24/2022,196.124
5/25/2022,197.295
5/26/2022,201.854
5/27/2022,206.045
5/31/2022,205.358
6/1/2022,203.19
6/2/2022,208.145
6/3/2022,205.822
6/6/2022,206.103
6/7/2022,207.613
6/8/2022,206.645
6/9/2022,199.492
6/10/2022,193.104
6/13/2022,186.087
6/14/2022,187.307
6/15/2022,189.862
6/16/2022,182.98
6/17/2022,183.909
6/21/2022,188.149
6/22/2022,187.597
6/23/2022,190.326
6/24/2022,198.912
6/27/2022,197.024
6/28/2022,191.759
6/29/2022,193.095
6/30/2022,190.568
7/1/2022,192.785
7/5/2022,194.101
7/6/2022,194.663
7/7/2022,196.289
7/8/2022,197.034
7/11/2022,198.476
7/12/2022,198.244
7/13/2022,197.595
7/14/2022,199.299
7/15/2022,203.296
7/18/2022,200.557
7/19/2022,206.8
7/20/2022,206.519
7/21/2022,209.249
7/22/2022,206.839
7/25/2022,207.39
7/26/2022,205.667
7/27/2022,203.712
7/28/2022,204.564
7/29/2022,205.3
8/1/2022,204.574
8/2/2022,199.638
8/3/2022,201.786
8/4/2022,206.616
8/5/2022,208.939
8/8/2022,206.471
8/9/2022,203.509
8/10/2022,205.29
8/11/2022,204.665
8/12/2022,204.907
8/15/2022,209.842
8/16/2022,210.54
8/17/2022,208
8/18/2022,208.708
8/19/2022,206.352
8/22/2022,202.27
8/23/2022,200.515
8/24/2022,200.389
8/25/2022,203.443
8/26/2022,196.724
8/29/2022,196.181
8/30/2022,195.26
8/31/2022,192.671
9/1/2022,194.048
9/2/2022,191.749
9/6/2022,192.603
9/7/2022,194.329
9/8/2022,194.61
9/9/2022,198.963
9/12/2022,200.35
9/13/2022,193.602
9/14/2022,193.349
9/15/2022,189.432
9/16/2022,187.425
9/19/2022,187.26
9/20/2022,186.232
9/21/2022,181.336
9/22/2022,180.143
9/23/2022,178.369
9/26/2022,175.101
9/27/2022,172.464
9/28/2022,173.734
9/29/2022,174.587
9/30/2022,172.251
10/3/2022,176.129
10/4/2022,180.008
10/5/2022,181.966
10/6/2022,179.949
10/7/2022,178.243
10/10/2022,176.643
10/11/2022,173.695
10/12/2022,172.823
10/13/2022,179.048
10/14/2022,177.07
10/17/2022,179.62
10/18/2022,181.481
10/19/2022,180.745
10/20/2022,181.53
10/21/2022,184.584
10/24/2022,184.914
10/25/2022,188.472
10/26/2022,197.15
