Date,Price
4/13/2022," $4,446.59 "
4/14/2022," $4,392.59 "
4/18/2022," $4,391.69 "
4/19/2022," $4,462.21 "
4/20/2022," $4,459.45 "
4/21/2022," $4,393.66 "
4/22/2022," $4,271.78 "
4/25/2022," $4,296.12 "
4/26/2022," $4,175.20 "
4/27/2022," $4,183.96 "
4/28/2022," $4,287.50 "
4/29/2022," $4,131.93 "
5/2/2022," $4,155.38 "
5/3/2022," $4,175.48 "
5/4/2022," $4,300.17 "
5/5/2022," $4,146.87 "
5/6/2022," $4,123.34 "
5/9/2022," $3,991.24 "
5/10/2022," $4,001.05 "
5/11/2022," $3,935.18 "
5/12/2022," $3,930.08 "
5/13/2022," $4,023.89 "
5/16/2022," $4,008.01 "
5/17/2022," $4,088.85 "
5/18/2022," $3,923.68 "
5/19/2022," $3,900.79 "
5/20/2022," $3,901.36 "
5/23/2022," $3,973.75 "
5/24/2022," $3,941.48 "
5/25/2022," $3,978.73 "
5/26/2022," $4,057.84 "
5/27/2022," $4,158.24 "
5/31/2022," $4,132.15 "
6/1/2022," $4,101.23 "
6/2/2022," $4,176.82 "
6/3/2022," $4,108.54 "
6/6/2022," $4,121.43 "
6/7/2022," $4,160.68 "
6/8/2022," $4,115.77 "
6/9/2022," $4,017.82 "
6/10/2022," $3,900.86 "
6/13/2022," $3,749.63 "
6/14/2022," $3,735.48 "
6/15/2022," $3,789.99 "
6/16/2022," $3,666.77 "
6/17/2022," $3,674.84 "
6/21/2022," $3,764.79 "
6/22/2022," $3,759.89 "
6/23/2022," $3,795.73 "
6/24/2022," $3,911.74 "
6/27/2022," $3,900.11 "
6/28/2022," $3,821.55 "
6/29/2022," $3,818.83 "
6/30/2022," $3,785.38 "
7/1/2022," $3,825.33 "
7/5/2022," $3,831.39 "
7/6/2022," $3,845.08 "
7/7/2022," $3,902.62 "
7/8/2022," $3,899.38 "
7/11/2022," $3,854.43 "
7/12/2022," $3,818.80 "
7/13/2022," $3,801.78 "
7/14/2022," $3,790.38 "
7/15/2022," $3,863.16 "
7/18/2022," $3,830.85 "
7/19/2022," $3,936.69 "
7/20/2022," $3,959.90 "
7/21/2022," $3,998.95 "
7/22/2022," $3,961.63 "
7/25/2022," $3,966.84 "
7/26/2022," $3,921.05 "
7/27/2022," $4,023.61 "
7/28/2022," $4,072.43 "
7/29/2022," $4,130.29 "
8/1/2022," $4,118.63 "
8/2/2022," $4,091.19 "
8/3/2022," $4,155.17 "
8/4/2022," $4,151.94 "
8/5/2022," $4,145.19 "
8/8/2022," $4,140.06 "
8/9/2022," $4,122.47 "
8/10/2022," $4,210.24 "
8/11/2022," $4,207.27 "
8/12/2022," $4,280.15 "
8/15/2022," $4,297.14 "
8/16/2022," $4,305.20 "
8/17/2022," $4,274.04 "
8/18/2022," $4,283.74 "
8/19/2022," $4,228.48 "
8/22/2022," $4,137.99 "
8/23/2022," $4,128.73 "
8/24/2022," $4,140.77 "
8/25/2022," $4,199.12 "
8/26/2022," $4,057.66 "
8/29/2022," $4,030.61 "
8/30/2022," $3,986.16 "
8/31/2022," $3,955.00 "
9/1/2022," $3,966.85 "
9/2/2022," $3,924.26 "
9/6/2022," $3,908.19 "
9/7/2022," $3,979.87 "
9/8/2022," $4,006.18 "
9/9/2022," $4,067.36 "
9/12/2022," $4,110.41 "
9/13/2022," $3,932.69 "
9/14/2022," $3,946.01 "
9/15/2022," $3,901.35 "
9/16/2022," $3,873.33 "
9/19/2022," $3,899.89 "
9/20/2022," $3,855.93 "
9/21/2022," $3,789.93 "
9/22/2022," $3,757.99 "
9/23/2022," $3,693.23 "
9/26/2022," $3,655.04 "
9/27/2022," $3,647.29 "
9/28/2022," $3,719.04 "
9/29/2022," $3,640.47 "
9/30/2022," $3,585.62 "
10/3/2022," $3,678.43 "
10/4/2022," $3,790.93 "
10/5/2022," $3,783.28 "
10/6/2022," $3,744.52 "
10/7/2022," $3,639.66 "
10/10/2022," $3,612.39 "
10/11/2022," $3,588.84 "
10/12/2022," $3,577.03 "
10/13/2022," $3,669.91 "
10/14/2022," $3,583.07 "
10/17/2022," $3,677.95 "
10/18/2022," $3,719.98 "
10/19/2022," $3,695.16 "
10/20/2022," $3,665.78 "
10/21/2022," $3,752.75 "
10/24/2022," $3,797.34 "
10/25/2022," $3,859.11 "
10/26/2022," $3,830.60 "
10/27/2022," $3,807.30 "
10/28/2022," $3,901.06 "
10/31/2022," $3,871.98 "
11/1/2022," $3,856.10 "
11/2/2022," $3,759.69 "
11/3/2022," $3,719.89 "
11/4/2022," $3,770.55 "
11/7/2022," $3,806.80 "
11/8/2022," $3,828.11 "
11/9/2022," $3,748.57 "
11/10/2022," $3,956.37 "
11/11/2022," $3,992.93 "
